center,is_twin_center,center_set,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,core_gc_zero_count_all,K0,K_used,k_bumps,hit_kmax,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,twin_edges_inc_minus1,twin_edges_inc_plus1
128292,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,466,5313,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
47754,0,six,,,,,,,,,,,,61,21,43,38,7,0.11475409836065574,0.2144990055083377,1.6168129707680905,1.0,285,3252,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
27138,0,six,,,,,,,,,,,,61,24,43,37,12,0.19672131147540983,0.07456393160553816,2.2423797826162497,1.0,215,2457,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
181590,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,554,6317,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
77214,0,six,,,,,,,,,,,,61,10,52,44,3,0.04918032786885246,1.5,0.6931471805599453,1.0,362,4130,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
79902,1,six,,,,,,,,,,,,61,7,54,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,368,4193,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
53610,1,six,,,,,,,,,,,,61,26,42,37,12,0.19672131147540983,0.17951818490005603,2.261406190759808,1.0,301,3434,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
92226,0,six,,,,,,,,,,,,61,9,53,47,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,395,4508,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
130386,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,470,5358,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
115452,0,six,,,,,,,,,,,,61,10,52,46,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,442,5040,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
49806,0,six,,,,,,,,,,,,61,16,48,41,6,0.09836065573770492,0.6096117967977923,1.5508260819750699,1.0,291,3321,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
23790,0,six,,,,,,,,,,,,61,44,37,33,18,0.29508196721311475,0.020677296365385435,2.697025360248483,1.0,201,2295,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
102726,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,417,4757,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
168366,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,534,6087,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
17832,0,six,,,,,,,,,,,,61,26,40,37,18,0.29508196721311475,0.054416586194563805,2.658872357359308,1.0,174,1323,5,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
143628,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,493,5621,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
42810,0,six,,,,,,,,,,,,61,22,44,37,8,0.13114754098360656,0.27812470728452454,1.8450436137761996,1.0,269,3069,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
27234,0,six,,,,,,,,,,,,61,28,40,31,5,0.08196721311475409,0.5000000000000002,1.3138340331927472,1.0,215,2457,6,0,1.0,3.0,0.0,3.0,1,0,0,0,0.0,3.0
61920,0,six,,,,,,,,,,,,61,22,44,37,6,0.09836065573770492,0.3399941332768388,1.485220049270411,1.0,324,3693,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
146484,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,498,5678,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
14406,0,six,,,,,,,,,,,,61,34,38,33,12,0.19672131147540983,0.16468851515333294,2.2793539783590027,1.0,157,1196,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
108618,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,429,4892,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
175134,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,545,6215,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
145488,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,496,5651,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
158502,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,518,5904,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
121332,0,six,,,,,,,,,,,,61,9,52,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,453,5165,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
177132,0,six,,,,,,,,,,,,61,7,55,52,5,0.08196721311475409,0.5657414540893354,1.3022435533711254,1.0,548,6245,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
104454,0,six,,,,,,,,,,,,61,10,52,45,3,0.04918032786885246,1.5,0.6931471805599453,1.0,421,4800,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
123138,0,six,,,,,,,,,,,,61,7,54,50,4,0.06557377049180328,0.5,0.9743147528693494,1.0,457,5211,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
194172,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,573,6533,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
189414,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,566,6452,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
20316,0,six,,,,,,,,,,,,61,39,35,30,18,0.29508196721311475,0.09618452143620955,2.6882428536295273,1.0,186,2124,6,0,0.0,5.0,2.0,3.0,0,0,1,1,2.0,3.0
104766,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,421,4800,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
175716,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,545,6215,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
12054,0,six,,,,,,,,,,,,61,36,37,28,11,0.18032786885245902,0.16300959721058367,2.199891225836604,1.0,143,1092,5,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
86880,0,six,,,,,,,,,,,,61,10,51,43,4,0.06557377049180328,1.0,1.0397207708399179,1.0,384,4374,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
136200,0,six,,,,,,,,,,,,61,8,54,48,3,0.04918032786885246,1.5,0.6931471805599453,1.0,480,5468,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
54018,0,six,,,,,,,,,,,,61,15,48,41,6,0.09836065573770492,0.3399941332768387,1.485220049270411,1.0,303,3461,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
1314,0,six,,,,,,,,,,,,61,35,38,35,22,0.36065573770491804,0.03364724418822873,2.8583772695023217,1.0,48,108,2,0,1.0,4.0,4.0,0.0,0,1,1,0,4.0,0.0
33204,0,six,,,,,,,,,,,,61,32,39,35,12,0.19672131147540983,0.17309385359752844,2.274458473988289,1.0,237,2705,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
12546,0,six,,,,,,,,,,,,61,30,40,34,14,0.22950819672131148,0.06401465909684266,2.406565663803476,1.0,146,1112,5,0,1.0,4.0,4.0,0.0,0,1,1,0,4.0,0.0
44184,0,six,,,,,,,,,,,,61,24,42,36,13,0.21311475409836064,0.057047032565901025,2.3185357566256046,1.0,274,3126,6,0,1.0,4.0,4.0,0.0,0,1,1,0,4.0,0.0
74418,0,six,,,,,,,,,,,,61,12,50,42,3,0.04918032786885246,1.0,0.6365141682948128,1.0,355,4050,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
156600,0,six,,,,,,,,,,,,61,10,52,47,4,0.06557377049180328,0.5,0.9743147528693494,1.0,515,5873,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
193398,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,572,6519,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
72012,0,six,,,,,,,,,,,,61,13,51,47,6,0.09836065573770492,0.5256893096129955,1.526642392954712,1.0,349,3981,6,0,1.0,3.0,0.0,3.0,1,0,0,1,0.0,3.0
107712,0,six,,,,,,,,,,,,61,8,54,49,3,0.04918032786885246,1.5,0.6931471805599453,1.0,427,4872,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
137796,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,483,5508,6,0,1.0,1.0,1.0,0.0,0,1,1,0,1.0,0.0
82518,0,six,,,,,,,,,,,,61,9,52,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,374,4265,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
118536,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,448,5103,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
124494,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,459,5237,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
153192,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,509,5804,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
30192,0,six,,,,,,,,,,,,61,28,40,32,7,0.11475409836065574,0.3068539483828448,1.6995661780171298,1.0,226,2579,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
118812,0,six,,,,,,,,,,,,61,6,56,52,3,0.04918032786885246,1.5,0.6931471805599453,1.0,449,5121,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
145374,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,496,5651,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
16422,0,six,,,,,,,,,,,,61,30,40,34,14,0.22950819672131148,0.16869702001243217,2.436294506852323,1.0,167,1274,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165372,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,529,6033,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
75114,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,357,4071,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
63636,0,six,,,,,,,,,,,,61,11,52,47,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,328,3738,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
32700,0,six,,,,,,,,,,,,61,30,40,34,10,0.16393442622950818,0.19799717068312594,2.0909412665950993,1.0,236,2691,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
56682,0,six,,,,,,,,,,,,61,16,48,42,7,0.11475409836065574,0.5134716302774022,1.7238391508836852,1.0,310,3536,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
121038,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,453,5165,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
91836,0,six,,,,,,,,,,,,61,9,53,48,4,0.06557377049180328,0.5,0.9743147528693494,1.0,394,4494,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
131388,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,472,5378,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
167352,0,six,,,,,,,,,,,,61,1,60,59,2,0.03278688524590164,2.0,-0.0,1.0,532,6062,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
79512,0,six,,,,,,,,,,,,61,14,50,45,8,0.13114754098360656,0.29289321881345254,1.8253281041191802,1.0,367,4190,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
5964,0,six,,,,,,,,,,,,61,32,39,32,13,0.21311475409836064,0.1870710423011032,2.35862441008214,1.0,101,513,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
59454,0,six,,,,,,,,,,,,61,22,45,41,11,0.18032786885245902,0.17364516267003782,2.159698306662013,1.0,317,3617,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
45210,0,six,,,,,,,,,,,,61,29,41,37,17,0.2786885245901639,0.10649039479408115,2.631033884465884,1.0,277,3159,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
12912,0,six,,,,,,,,,,,,61,31,42,36,10,0.16393442622950818,0.18391716442068173,2.065964248285011,1.0,148,1125,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
134610,0,six,,,,,,,,,,,,61,5,56,53,3,0.04918032786885246,1.0,0.6365141682948128,1.0,477,5439,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
154710,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,512,5832,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
126084,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,462,5265,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
16560,0,six,,,,,,,,,,,,61,34,38,32,18,0.29508196721311475,0.13517247873824229,2.721574353713223,1.0,168,1277,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
95418,0,six,,,,,,,,,,,,61,8,53,48,4,0.06557377049180328,0.5,0.9743147528693494,1.0,402,4584,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
39684,0,six,,,,,,,,,,,,61,15,49,42,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,1.0,259,2957,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
191082,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,569,6488,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
58914,0,six,,,,,,,,,,,,61,22,43,38,8,0.13114754098360656,0.10309118971942928,1.7850113830005003,1.0,316,3603,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
81618,0,six,,,,,,,,,,,,61,9,52,47,4,0.06557377049180328,0.5,0.9743147528693494,1.0,372,4239,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
102414,0,six,,,,,,,,,,,,61,8,54,49,3,0.04918032786885246,1.5,0.6931471805599453,1.0,417,4757,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
141636,0,six,,,,,,,,,,,,61,8,54,48,3,0.04918032786885246,1.5,0.6931471805599453,1.0,490,5588,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
62790,0,six,,,,,,,,,,,,61,17,48,39,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,1.0,326,3717,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
112230,0,six,,,,,,,,,,,,61,12,50,46,5,0.08196721311475409,0.42264973081037427,1.261202862571566,1.0,436,4968,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
15462,0,six,,,,,,,,,,,,61,47,35,30,23,0.3770491803278688,0.045738467331263556,2.96672698332397,1.0,162,1850,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
36600,0,six,,,,,,,,,,,,61,28,39,34,12,0.19672131147540983,0.06881575752677882,2.224246911415684,1.0,249,2843,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
37470,0,six,,,,,,,,,,,,61,21,43,36,8,0.13114754098360656,0.2928932188134524,1.8275351403968065,1.0,252,2874,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
82038,1,six,,,,,,,,,,,,61,11,51,45,6,0.09836065573770492,0.19604355854258407,1.4520821133100175,1.0,373,4253,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
198774,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,580,6609,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
161784,0,six,,,,,,,,,,,,61,8,53,47,4,0.06557377049180328,0.5,0.9743147528693494,1.0,523,5966,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
6498,0,six,,,,,,,,,,,,61,55,33,28,20,0.32786885245901637,0.027385571461859375,2.833067083960675,1.0,105,801,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
60126,0,six,,,,,,,,,,,,61,16,49,42,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,1.0,319,3644,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
128448,0,six,,,,,,,,,,,,61,10,52,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,466,5313,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
64884,0,six,,,,,,,,,,,,61,15,48,40,5,0.08196721311475409,0.5657414540893351,1.3022435533711254,1.0,332,3785,6,0,0.0,5.0,3.0,2.0,0,0,1,0,3.0,2.0
180402,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,553,6305,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
163536,0,six,,,,,,,,,,,,61,6,55,51,4,0.06557377049180328,0.5,0.9743147528693494,1.0,526,5994,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
173376,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,542,6177,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
10176,0,six,,,,,,,,,,,,61,23,45,40,11,0.18032786885245902,0.0739772073146384,2.132289442396069,1.0,132,669,4,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
146694,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,498,5678,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
11268,0,six,,,,,,,,,,,,61,35,40,35,17,0.2786885245901639,0.10920210575331638,2.62184633018476,1.0,138,1052,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
153252,0,six,,,,,,,,,,,,61,7,54,50,4,0.06557377049180328,1.0,1.0397207708399179,1.0,509,5804,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
139524,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,486,5540,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
7212,1,six,,,,,,,,,,,,61,30,41,35,10,0.16393442622950818,0.12222142156078145,2.0520155115640524,1.0,111,566,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
126042,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,462,5265,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
185418,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,560,6380,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
172602,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,541,6168,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
18498,0,six,,,,,,,,,,,,61,40,37,32,21,0.3442622950819672,0.040054421926249306,2.847303651711056,1.0,177,2024,6,0,1.0,4.0,0.0,4.0,1,0,0,1,0.0,4.0
125952,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,462,5265,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
123678,0,six,,,,,,,,,,,,61,9,53,48,3,0.04918032786885246,1.5,0.6931471805599453,1.0,458,5223,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
153660,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,510,5813,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
117876,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,447,5102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
49848,0,six,,,,,,,,,,,,61,23,43,33,4,0.06557377049180328,1.0,1.0397207708399179,1.0,291,3321,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
149826,0,six,,,,,,,,,,,,61,8,53,48,4,0.06557377049180328,0.5,0.9743147528693494,1.0,504,5742,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
22818,0,six,,,,,,,,,,,,61,43,34,26,18,0.29508196721311475,0.09239121380351051,2.680852958969578,1.0,197,2249,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
43698,0,six,,,,,,,,,,,,61,24,42,36,13,0.21311475409836064,0.07185370817799726,2.3116118683280797,1.0,272,3099,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
191682,0,six,,,,,,,,,,,,61,2,59,57,2,0.03278688524590164,2.0,-0.0,1.0,570,6498,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
47184,0,six,,,,,,,,,,,,61,21,45,40,12,0.19672131147540983,0.11088349680822882,2.2536541005646997,1.0,283,3231,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
38424,0,six,,,,,,,,,,,,61,24,41,35,12,0.19672131147540983,0.13760221487931226,2.208862793630709,1.0,255,2915,6,0,1.0,4.0,0.0,4.0,1,0,0,1,0.0,4.0
68976,0,six,,,,,,,,,,,,61,13,49,42,5,0.08196721311475409,0.4226497308103742,1.2612028625715659,1.0,342,3900,6,0,0.0,4.0,2.0,2.0,0,0,1,0,2.0,2.0
13590,0,six,,,,,,,,,,,,61,30,38,32,12,0.19672131147540983,0.1329508334543289,2.2741858296007536,1.0,152,1155,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
20652,0,six,,,,,,,,,,,,61,41,35,25,7,0.11475409836065574,0.7109168425505925,1.7693791981391318,1.0,187,2138,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
121956,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,454,5175,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
85638,0,six,,,,,,,,,,,,61,12,50,41,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,381,4346,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
38442,0,six,,,,,,,,,,,,61,21,44,39,8,0.13114754098360656,0.24719299904852737,1.8077877079374833,1.0,255,2915,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
181566,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,554,6317,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
196830,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,577,6579,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
184968,1,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,560,6380,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
23670,1,six,,,,,,,,,,,,61,21,44,37,11,0.18032786885245902,0.09903113209758077,2.1356500232358346,1.0,201,1530,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
166986,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,532,6062,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
87042,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,384,4374,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
87852,0,six,,,,,,,,,,,,61,8,53,45,2,0.03278688524590164,2.0,-0.0,1.0,386,4401,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
130086,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,469,5346,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
64266,0,six,,,,,,,,,,,,61,17,46,41,10,0.16393442622950818,0.18529975914456667,2.016318796503634,1.0,330,3765,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
151194,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,506,5769,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
95550,0,six,,,,,,,,,,,,61,11,51,45,3,0.04918032786885246,1.5,0.6931471805599453,1.0,402,4584,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
185940,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,561,6398,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
71454,0,six,,,,,,,,,,,,61,14,49,42,6,0.09836065573770492,0.647920271060385,1.547015797672254,1.0,348,3968,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
82488,0,six,,,,,,,,,,,,61,9,52,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,374,4265,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
84612,0,six,,,,,,,,,,,,61,10,51,44,5,0.08196721311475409,0.4226497308103742,1.2612028625715659,1.0,379,4325,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
63186,0,six,,,,,,,,,,,,61,17,47,38,3,0.04918032786885246,1.3333333333333335,0.6869615765973233,1.0,327,3734,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
179604,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,551,6285,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
6198,1,six,,,,,,,,,,,,61,34,38,32,13,0.21311475409836064,0.16355741703753668,2.3629683427386388,1.0,103,525,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
77160,0,six,,,,,,,,,,,,61,16,47,41,6,0.09836065573770492,0.4867717500072261,1.5198881970588443,1.0,362,4130,6,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
