t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,t_mod_19,is_forbidden_19,dist_to_forbid_19,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
133123,3690169560,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,13,0,1,9,0,8,1,1,1,0,0,0
170982,4739621040,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,1,1,0,0,0,1,1,1,0
11328,314012160,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,6,0,1,4,0,3,0,0,0,1,1,1
15551,431073720,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,13,0,1,9,0,8,1,1,1,0,0,0
66393,1840413960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,7,0,6,0,0,0,1,1,1
41253,1143533160,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,11,0,1,4,0,3,0,0,0,1,1,1
128442,3560412240,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,7,0,2,2,0,1,0,0,0,1,1,1
118460,3283711200,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,14,0,4,0,0,0,1,1,1
63601,1763019720,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,4,0,1,8,0,7,0,0,0,1,1,1
28725,796257000,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,12,1,0,16,0,2,0,1,1,1,0,0
143097,3966648840,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,8,0,3,8,0,7,0,0,0,1,1,1
136703,3789407160,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,6,0,1,17,0,1,0,0,0,1,1,1
11458,317615760,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,0,0,5,1,1,0,0,0,1,1,1,0
171539,4755061080,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,9,0,3,7,0,6,0,0,0,1,1,1
171716,4759967520,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,16,0,4,13,0,5,0,0,0,1,1,1
103436,2867245920,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,8,0,3,0,0,1,0,0,0,1,1,1
36587,1014191640,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,3,0,2,12,0,6,0,0,0,1,1,1
53641,1486928520,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,6,0,1,4,0,3,1,1,1,0,0,0
61684,1709880480,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,10,0,8,0,0,0,1,1,1
5634,156174480,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,10,0,8,0,0,0,1,1,1
189998,5266744560,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,6,0,1,17,0,1,1,1,1,0,0,0
18488,512487360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,1,1,0,0,0,1,1,1,0
20278,562106160,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,14,0,2,5,0,4,0,0,0,1,1,1
141146,3912567120,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,12,1,0,14,0,4,0,1,1,1,0,0
148639,4120273080,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,8,0,3,2,0,1,1,1,1,0,0,0
139399,3864140280,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,16,0,4,15,0,3,0,0,0,1,1,1
132831,3682075320,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,10,0,2,2,0,1,1,1,1,0,0,0
148547,4117722840,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,1,0,4,5,0,4,0,0,0,1,1,1
173008,4795781760,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,16,0,4,13,0,5,0,0,0,1,1,1
137308,3806177760,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,16,0,4,14,0,4,0,0,0,1,1,1
80722,2237613840,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,6,0,1,10,0,8,0,0,0,1,1,1
176172,4883487840,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,1,0,4,4,0,3,0,0,0,1,1,1
53271,1476672120,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,10,0,2,14,0,4,1,1,1,0,0,0
89902,2492083440,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,6,0,1,13,0,5,0,0,0,1,1,1
108613,3010752360,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,9,0,8,0,0,0,1,1,1
173339,4804957080,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,7,0,2,2,0,1,1,1,1,0,0,0
179118,4965150960,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,6,0,1,5,0,4,0,0,0,1,1,1
55241,1531280520,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,8,0,3,8,0,7,0,0,0,1,1,1
142767,3957501240,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,1,0,4,1,1,0,0,0,1,1,1,0
171820,4762850400,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,1,0,4,3,0,2,0,0,0,1,1,1
59306,1643962320,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,10,0,2,7,0,6,0,0,0,1,1,1
53488,1482687360,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,3,0,2,0,0,0,1,1,1
9835,272626200,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,9,0,3,12,0,6,0,0,0,1,1,1
183186,5077915920,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,11,0,1,7,0,6,1,1,1,0,0,0
186998,5183584560,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,15,0,3,0,0,1,0,0,0,1,1,1
142863,3960162360,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,12,1,0,2,0,1,0,1,1,1,0,0
53898,1494052560,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,8,0,3,14,0,4,0,0,0,1,1,1
172936,4793785920,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,12,1,0,17,0,1,1,1,1,0,0,0
83012,2301092640,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,1,0,4,1,1,0,0,0,1,1,1,0
77569,2150212680,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,15,0,3,11,0,7,0,0,0,1,1,1
130131,3607231320,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,13,0,1,0,0,1,0,0,0,1,1,1
79597,2206428840,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,3,0,2,6,0,5,0,0,0,1,1,1
38155,1057656600,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,7,0,2,3,0,2,0,0,0,1,1,1
148919,4128034680,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,16,0,4,16,0,2,0,0,0,1,1,1
108286,3001687920,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,13,0,1,5,0,4,0,0,0,1,1,1
88927,2465056440,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,0,0,5,7,0,6,0,0,0,1,1,1
35229,976547880,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,5,1,0,3,0,2,0,1,1,1,0,0
68635,1902562200,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,6,0,1,7,0,6,0,0,0,1,1,1
42476,1177434720,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,11,0,7,0,0,0,1,1,1
21552,597421440,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,13,0,1,6,0,5,0,0,0,1,1,1
103072,2857155840,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,16,0,2,0,0,0,1,1,1
175000,4851000000,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,10,0,8,0,0,0,1,1,1
64584,1790268480,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,1,0,4,3,0,2,0,0,0,1,1,1
101055,2801244600,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,13,0,5,0,0,0,1,1,1
29665,822313800,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,0,0,5,6,0,5,0,0,0,1,1,1
170379,4722905880,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,5,1,0,6,0,5,0,1,1,1,0,0
121219,3360190680,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,9,0,3,18,1,0,0,0,1,1,1,0
15776,437310720,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,0,0,5,6,0,5,0,0,0,1,1,1
196518,5447478960,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,15,0,3,1,1,0,1,1,1,0,0,0
5859,162411480,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,7,0,6,0,0,0,1,1,1
102486,2840911920,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,0,0,1,0,0,0,1,1,1
169598,4701256560,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,6,0,1,4,0,3,0,0,0,1,1,1
155994,4324153680,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,4,0,3,0,0,0,1,1,1
11787,326735640,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,6,0,1,7,0,6,0,0,0,1,1,1
178913,4959468360,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,5,1,0,9,0,8,0,1,1,1,0,0
172068,4769724960,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,4,0,3,0,0,0,1,1,1
108187,2998943640,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,1,1,0,0,0,1,1,1,0
93979,2605097880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,5,0,4,0,0,0,1,1,1
181016,5017763520,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,0,0,5,3,0,2,0,0,0,1,1,1
29647,821814840,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,7,0,6,0,0,0,1,1,1
47616,1319915520,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,16,0,4,2,0,1,1,1,1,0,0,0
175403,4862171160,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,14,0,4,0,0,0,1,1,1
54442,1509132240,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,8,0,3,7,0,6,0,0,0,1,1,1
84074,2330531280,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,9,0,3,18,1,0,1,1,1,0,0,0
177207,4912178040,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,16,0,4,13,0,5,0,0,0,1,1,1
114022,3160689840,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,3,0,2,0,0,0,1,1,1
68273,1892527560,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,1,0,4,6,0,5,1,1,1,0,0,0
122520,3396254400,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,8,0,7,0,0,0,1,1,1
162512,4504832640,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,9,0,3,5,0,4,0,0,0,1,1,1
172764,4789018080,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,16,0,2,0,0,0,1,1,1
86032,2384807040,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,12,1,0,0,0,1,0,1,1,1,0,0
56314,1561024080,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,10,0,2,17,0,1,0,0,0,1,1,1
162662,4508990640,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,3,0,2,0,0,0,1,1,1
91642,2540316240,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,12,1,0,5,0,4,0,1,1,1,0,0
78138,2165985360,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,6,0,1,10,0,8,0,0,0,1,1,1
133132,3690419040,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,5,1,0,18,1,0,0,1,1,1,0,0
161198,4468408560,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,2,0,1,0,0,0,1,1,1
193503,5363903160,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,9,0,3,7,0,6,0,0,0,1,1,1
186610,5172829200,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,11,0,7,0,0,0,1,1,1
70613,1957392360,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,12,1,0,9,0,8,1,1,1,0,0,0
172880,4792233600,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,18,1,0,0,0,1,1,1,0
134284,3722352480,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,1,0,4,11,0,7,0,0,0,1,1,1
102250,2834370000,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,12,1,0,11,0,7,0,1,1,1,0,0
140833,3903890760,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,5,1,0,5,0,4,0,1,1,1,0,0
161437,4475033640,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,5,1,0,13,0,5,1,1,1,0,0,0
101707,2819318040,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,13,0,1,0,0,1,0,0,0,1,1,1
44013,1220040360,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,0,0,5,9,0,8,0,0,0,1,1,1
126505,3506718600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,3,0,2,0,0,0,1,1,1
137455,3810252600,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,10,0,2,9,0,8,0,0,0,1,1,1
144918,4017126960,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,5,0,4,0,0,0,1,1,1
18202,504559440,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,12,1,0,0,0,1,0,1,1,1,0,0
178274,4941755280,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,12,1,0,16,0,2,0,1,1,1,0,0
37031,1026499320,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,5,1,0,0,0,1,0,1,1,1,0,0
40165,1113373800,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,11,0,1,18,1,0,0,0,1,1,1,0
176620,4895906400,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,7,0,2,15,0,3,0,0,0,1,1,1
120354,3336212880,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,8,0,7,0,0,0,1,1,1
13908,385529760,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,2,0,3,0,0,1,0,0,0,1,1,1
183981,5099953320,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,4,0,3,0,0,0,1,1,1
99925,2769921000,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,4,0,3,0,0,0,1,1,1
108912,3019040640,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,10,0,2,4,0,3,0,0,0,1,1,1
187715,5203459800,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,14,0,4,0,0,0,1,1,1
136343,3779427960,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,18,1,0,0,0,1,1,1,0
177797,4928532840,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,14,0,4,0,0,0,1,1,1
58595,1624253400,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,13,0,1,18,1,0,0,0,1,1,1,0
58110,1610809200,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,4,0,1,8,0,7,0,0,0,1,1,1
91075,2524599000,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,6,0,1,8,0,7,1,1,1,0,0,0
7110,197089200,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,4,0,1,4,0,3,0,0,0,1,1,1
58198,1613248560,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,7,0,2,1,1,0,1,1,1,0,0,0
179598,4978456560,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,10,0,2,10,0,8,1,1,1,0,0,0
63383,1756976760,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,7,0,2,18,1,0,0,0,1,1,1,0
47580,1318917600,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,14,0,2,4,0,3,0,0,0,1,1,1
169652,4702753440,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,1,1,0,0,0,1,1,1,0
35389,980983080,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,12,1,0,11,0,7,1,1,1,0,0,0
72729,2016047880,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,3,0,2,16,0,2,0,0,0,1,1,1
68708,1904585760,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,11,0,1,4,0,3,1,1,1,0,0,0
120497,3340176840,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,1,0,4,18,1,0,0,0,1,1,1,0
38111,1056436920,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,16,0,2,0,0,0,1,1,1
160857,4458956040,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,3,0,2,3,0,2,0,0,0,1,1,1
142046,3937515120,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,11,0,1,2,0,1,0,0,0,1,1,1
105926,2936268720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,16,0,4,1,1,0,0,0,1,1,1,0
104835,2906026200,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,13,0,1,12,0,6,1,1,1,0,0,0
52899,1466360280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,12,1,0,3,0,2,0,1,1,1,0,0
1579,43769880,0,1,60,59,2,0.03278688524590164,2.0,-0.0,6,0,3,15,0,3,2,0,1,0,0,0,1,1,1
17907,496382040,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,9,0,8,0,0,0,1,1,1
174834,4846398480,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,6,0,1,15,0,3,1,1,1,0,0,0
163683,4537292760,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,7,0,2,17,0,1,0,0,0,1,1,1
194754,5398580880,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,4,0,3,0,0,0,1,1,1
167385,4639912200,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,3,0,2,14,0,4,1,1,1,0,0,0
63030,1747191600,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,7,0,6,0,0,0,1,1,1
184409,5111817480,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,10,0,2,14,0,4,0,0,0,1,1,1
44504,1233650880,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,15,0,3,6,0,5,0,0,0,1,1,1
68527,1899568440,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,0,0,5,13,0,5,0,0,0,1,1,1
15089,418267080,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,10,0,2,3,0,2,0,0,0,1,1,1
137822,3820425840,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,15,0,3,0,0,0,1,1,1
94605,2622450600,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,0,0,5,4,0,3,0,0,0,1,1,1
93546,2593095120,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,12,1,0,9,0,8,0,1,1,1,0,0
56615,1569367800,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,5,1,0,14,0,4,0,1,1,1,0,0
185481,5141533320,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,11,0,1,3,0,2,1,1,1,0,0,0
108439,3005929080,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,6,0,5,0,0,0,1,1,1
109997,3049116840,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,7,0,2,6,0,5,0,0,0,1,1,1
155380,4307133600,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,0,0,5,17,0,1,0,0,0,1,1,1
18088,501399360,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,0,0,5,0,0,1,0,0,0,1,1,1
148557,4118000040,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,15,0,3,0,0,0,1,1,1
86232,2390351040,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,8,0,3,10,0,8,1,1,1,0,0,0
179032,4962767040,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,5,1,0,14,0,4,0,1,1,1,0,0
105323,2919553560,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,8,0,3,6,0,5,1,1,1,0,0,0
191210,5300341200,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,13,0,5,0,0,0,1,1,1
50340,1395424800,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,3,0,2,9,0,8,0,0,0,1,1,1
159163,4411998360,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,9,0,3,0,0,1,0,0,0,1,1,1
117171,3247980120,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,7,0,2,17,0,1,0,0,0,1,1,1
48565,1346221800,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,13,0,1,1,1,0,1,1,1,0,0,0
90722,2514813840,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,16,0,2,0,0,0,1,1,1
99142,2748216240,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,15,0,3,0,0,1,0,0,0,1,1,1
147906,4099954320,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,6,0,1,10,0,8,0,0,0,1,1,1
199765,5537485800,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,18,1,0,0,0,1,1,1,0
161326,4471956720,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,13,0,1,16,0,2,0,0,0,1,1,1
161080,4465137600,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,5,1,0,17,0,1,1,1,1,0,0,0
188005,5211498600,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,2,0,3,0,0,1,0,0,0,1,1,1
10531,291919320,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,8,0,3,5,0,4,0,0,0,1,1,1
51432,1425695040,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,7,0,2,18,1,0,0,0,1,1,1,0
121053,3355589160,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,13,0,1,4,0,3,1,1,1,0,0,0
176465,4891609800,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,5,1,0,12,0,6,1,1,1,0,0,0
94706,2625250320,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,10,0,8,0,0,0,1,1,1
126737,3513149640,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,2,0,3,7,0,6,0,0,0,1,1,1
197326,5469876720,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,11,0,7,0,0,0,1,1,1
30636,849229920,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,2,0,3,8,0,7,0,0,0,1,1,1
5239,145225080,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,14,0,4,0,0,0,1,1,1
137629,3815075880,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,14,0,2,12,0,6,0,0,0,1,1,1
5236,145141920,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,0,0,5,11,0,7,1,1,1,0,0,0
172565,4783501800,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,15,0,3,7,0,6,1,1,1,0,0,0
191746,5315199120,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,17,0,1,0,0,0,1,1,1
16005,443658600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,7,0,6,0,0,0,1,1,1
111135,3080662200,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,6,0,1,4,0,3,0,0,0,1,1,1
17588,487539360,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,10,0,2,13,0,5,0,0,0,1,1,1
45516,1261703520,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,7,0,2,11,0,7,1,1,1,0,0,0
197448,5473258560,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,10,0,2,0,0,1,0,0,0,1,1,1
26638,738405360,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,0,0,1,0,0,0,1,1,1
36885,1022452200,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,12,1,0,6,0,5,0,1,1,1,0,0
93088,2580399360,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,13,0,1,7,0,6,0,0,0,1,1,1
178721,4954146120,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,0,0,5,7,0,6,1,1,1,0,0,0
52903,1466471160,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,16,0,4,7,0,6,0,0,0,1,1,1
70904,1965458880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,15,0,3,0,0,0,1,1,1
67191,1862534520,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,7,0,2,7,0,6,0,0,0,1,1,1
52716,1461287520,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,10,0,8,0,0,0,1,1,1
68371,1895244120,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,9,0,8,0,0,0,1,1,1
122401,3392955720,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,3,0,2,0,0,0,1,1,1
6508,180401760,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,10,0,8,0,0,0,1,1,1
10208,282965760,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,8,0,3,5,0,4,1,1,1,0,0,0
19615,543727800,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,14,0,2,7,0,6,0,0,0,1,1,1
140151,3884985720,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,3,0,2,7,0,6,0,0,0,1,1,1
60359,1673151480,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,9,0,3,15,0,3,0,0,0,1,1,1
131942,3657432240,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,5,1,0,6,0,5,0,1,1,1,0,0
