p,killed_Q0,survive_Q1,hazard,rank
67219,0,1,0.0,3775
67231,0,1,0.0,3776
67247,0,1,0.0,3777
67261,0,1,0.0,3778
67271,0,1,0.0,3779
67273,0,1,0.0,3780
67289,0,1,0.0,3781
67307,0,1,0.0,3782
67339,0,1,0.0,3783
67343,0,1,0.0,3784
67369,0,1,0.0,3785
67391,0,1,0.0,3786
67399,0,1,0.0,3787
67409,0,1,0.0,3788
67411,0,1,0.0,3789
67421,0,1,0.0,3790
67427,0,1,0.0,3791
67429,0,1,0.0,3792
67447,0,1,0.0,3793
67453,0,1,0.0,3794
67477,0,1,0.0,3795
67481,0,1,0.0,3796
67489,0,1,0.0,3797
67493,0,1,0.0,3798
67511,0,1,0.0,3799
67523,0,1,0.0,3800
67531,0,1,0.0,3801
67537,0,1,0.0,3802
67547,0,1,0.0,3803
67567,0,1,0.0,3804
67577,0,1,0.0,3805
67579,0,1,0.0,3806
67589,0,1,0.0,3807
67601,0,1,0.0,3808
67607,0,1,0.0,3809
67619,0,1,0.0,3810
67631,0,1,0.0,3811
67651,0,1,0.0,3812
67679,0,1,0.0,3813
67699,0,1,0.0,3814
67709,0,1,0.0,3815
67723,0,1,0.0,3816
67741,0,1,0.0,3817
67751,0,1,0.0,3818
67757,0,1,0.0,3819
67759,0,1,0.0,3820
67763,0,1,0.0,3821
67777,0,1,0.0,3822
67783,0,1,0.0,3823
67789,0,1,0.0,3824
67801,0,1,0.0,3825
67807,0,1,0.0,3826
67819,0,1,0.0,3827
67829,0,1,0.0,3828
67843,0,1,0.0,3829
67853,0,1,0.0,3830
67867,0,1,0.0,3831
67883,0,1,0.0,3832
67891,0,1,0.0,3833
67901,0,1,0.0,3834
67927,0,1,0.0,3835
67931,0,1,0.0,3836
67933,0,1,0.0,3837
67939,0,1,0.0,3838
67957,0,1,0.0,3839
67961,0,1,0.0,3840
67967,0,1,0.0,3841
67979,0,1,0.0,3842
67987,0,1,0.0,3843
67993,0,1,0.0,3844
68023,0,1,0.0,3845
68041,0,1,0.0,3846
68053,0,1,0.0,3847
68059,0,1,0.0,3848
68071,0,1,0.0,3849
68087,0,1,0.0,3850
68099,0,1,0.0,3851
68113,0,1,0.0,3852
68141,0,1,0.0,3853
68147,0,1,0.0,3854
68161,0,1,0.0,3855
68207,0,1,0.0,3856
68209,0,1,0.0,3857
68213,0,1,0.0,3858
68219,0,1,0.0,3859
68227,0,1,0.0,3860
68239,0,1,0.0,3861
68281,0,1,0.0,3862
68311,0,1,0.0,3863
68329,0,1,0.0,3864
68351,0,1,0.0,3865
68371,0,1,0.0,3866
68389,0,1,0.0,3867
68399,0,1,0.0,3868
68437,0,1,0.0,3869
68443,0,1,0.0,3870
68447,0,1,0.0,3871
68449,0,1,0.0,3872
68473,0,1,0.0,3873
68477,0,1,0.0,3874
68483,0,1,0.0,3875
68491,0,1,0.0,3876
68501,0,1,0.0,3877
68507,0,1,0.0,3878
68521,0,1,0.0,3879
68531,0,1,0.0,3880
68539,0,1,0.0,3881
68567,0,1,0.0,3882
68581,0,1,0.0,3883
68597,0,1,0.0,3884
68611,0,1,0.0,3885
68633,0,1,0.0,3886
68659,0,1,0.0,3887
68683,0,1,0.0,3888
68687,0,1,0.0,3889
68711,0,1,0.0,3890
68713,0,1,0.0,3891
68729,0,1,0.0,3892
68737,0,1,0.0,3893
68743,0,1,0.0,3894
68749,0,1,0.0,3895
68767,0,1,0.0,3896
68771,0,1,0.0,3897
68777,0,1,0.0,3898
68791,0,1,0.0,3899
68813,0,1,0.0,3900
68821,0,1,0.0,3901
68863,0,1,0.0,3902
68879,0,1,0.0,3903
68881,0,1,0.0,3904
68891,0,1,0.0,3905
68897,0,1,0.0,3906
68899,0,1,0.0,3907
68903,0,1,0.0,3908
68909,0,1,0.0,3909
68917,0,1,0.0,3910
68927,0,1,0.0,3911
68947,0,1,0.0,3912
68993,0,1,0.0,3913
69001,0,1,0.0,3914
69011,0,1,0.0,3915
69019,0,1,0.0,3916
69031,0,1,0.0,3917
69061,0,1,0.0,3918
69067,0,1,0.0,3919
69073,0,1,0.0,3920
69109,0,1,0.0,3921
69127,0,1,0.0,3922
69143,0,1,0.0,3923
69149,0,1,0.0,3924
69151,0,1,0.0,3925
69163,0,1,0.0,3926
69191,0,1,0.0,3927
69193,0,1,0.0,3928
69197,0,1,0.0,3929
69221,0,1,0.0,3930
69233,0,1,0.0,3931
69239,0,1,0.0,3932
69247,0,1,0.0,3933
69257,0,1,0.0,3934
69259,0,1,0.0,3935
69263,0,1,0.0,3936
69313,0,1,0.0,3937
69317,0,1,0.0,3938
69337,0,1,0.0,3939
69371,0,1,0.0,3940
69379,0,1,0.0,3941
69383,0,1,0.0,3942
69389,0,1,0.0,3943
69401,0,1,0.0,3944
69403,0,1,0.0,3945
69427,0,1,0.0,3946
69439,0,1,0.0,3947
69457,0,1,0.0,3948
69463,0,1,0.0,3949
69467,0,1,0.0,3950
69473,0,1,0.0,3951
69481,0,1,0.0,3952
69491,0,1,0.0,3953
69493,0,1,0.0,3954
69497,0,1,0.0,3955
69499,0,1,0.0,3956
69557,0,1,0.0,3957
69623,0,1,0.0,3958
69653,0,1,0.0,3959
69661,0,1,0.0,3960
69677,0,1,0.0,3961
69691,0,1,0.0,3962
69697,0,1,0.0,3963
69709,0,1,0.0,3964
69737,0,1,0.0,3965
69739,0,1,0.0,3966
69761,0,1,0.0,3967
69763,0,1,0.0,3968
69767,0,1,0.0,3969
69779,0,1,0.0,3970
69821,0,1,0.0,3971
69827,0,1,0.0,3972
69829,0,1,0.0,3973
69833,0,1,0.0,3974
69847,0,1,0.0,3975
69857,0,1,0.0,3976
69859,0,1,0.0,3977
69877,0,1,0.0,3978
69899,0,1,0.0,3979
69911,0,1,0.0,3980
69929,0,1,0.0,3981
69931,0,1,0.0,3982
69959,0,1,0.0,3983
69991,0,1,0.0,3984
69997,0,1,0.0,3985
70001,0,1,0.0,3986
70003,0,1,0.0,3987
70009,0,1,0.0,3988
70019,0,1,0.0,3989
70039,0,1,0.0,3990
70051,0,1,0.0,3991
70067,0,1,0.0,3992
70099,0,1,0.0,3993
70111,0,1,0.0,3994
70117,0,1,0.0,3995
70121,0,1,0.0,3996
70123,0,1,0.0,3997
70139,0,1,0.0,3998
70141,0,1,0.0,3999
70157,0,1,0.0,4000
70163,0,1,0.0,4001
70177,0,1,0.0,4002
70183,0,1,0.0,4003
70199,0,1,0.0,4004
70201,0,1,0.0,4005
70207,0,1,0.0,4006
70223,0,1,0.0,4007
70229,0,1,0.0,4008
70237,0,1,0.0,4009
70241,0,1,0.0,4010
70249,0,1,0.0,4011
70271,0,1,0.0,4012
70289,0,1,0.0,4013
70297,0,1,0.0,4014
70309,0,1,0.0,4015
70321,0,1,0.0,4016
70327,0,1,0.0,4017
70351,0,1,0.0,4018
70373,0,1,0.0,4019
70381,0,1,0.0,4020
70393,0,1,0.0,4021
70423,0,1,0.0,4022
70429,0,1,0.0,4023
70439,0,1,0.0,4024
70451,0,1,0.0,4025
70457,0,1,0.0,4026
70459,0,1,0.0,4027
70481,0,1,0.0,4028
70487,0,1,0.0,4029
70489,0,1,0.0,4030
70501,0,1,0.0,4031
70507,0,1,0.0,4032
70529,0,1,0.0,4033
70537,0,1,0.0,4034
70549,0,1,0.0,4035
70571,0,1,0.0,4036
70573,0,1,0.0,4037
70583,0,1,0.0,4038
70607,0,1,0.0,4039
70619,0,1,0.0,4040
70621,0,1,0.0,4041
70627,0,1,0.0,4042
70639,0,1,0.0,4043
70657,0,1,0.0,4044
70663,0,1,0.0,4045
70667,0,1,0.0,4046
70687,0,1,0.0,4047
70709,0,1,0.0,4048
70717,0,1,0.0,4049
70729,0,1,0.0,4050
70753,0,1,0.0,4051
70783,0,1,0.0,4052
70823,0,1,0.0,4053
70841,0,1,0.0,4054
70843,0,1,0.0,4055
70849,0,1,0.0,4056
70867,0,1,0.0,4057
70877,0,1,0.0,4058
70879,0,1,0.0,4059
70891,0,1,0.0,4060
70913,0,1,0.0,4061
70919,0,1,0.0,4062
70921,0,1,0.0,4063
70937,0,1,0.0,4064
70949,0,1,0.0,4065
70951,0,1,0.0,4066
70957,0,1,0.0,4067
70969,0,1,0.0,4068
70981,0,1,0.0,4069
70991,0,1,0.0,4070
70997,0,1,0.0,4071
70999,0,1,0.0,4072
71011,0,1,0.0,4073
71023,0,1,0.0,4074
71039,0,1,0.0,4075
71059,0,1,0.0,4076
71069,0,1,0.0,4077
71081,0,1,0.0,4078
71089,0,1,0.0,4079
71119,0,1,0.0,4080
71129,0,1,0.0,4081
71143,0,1,0.0,4082
71147,0,1,0.0,4083
71153,0,1,0.0,4084
71161,0,1,0.0,4085
71167,0,1,0.0,4086
71171,0,1,0.0,4087
71191,0,1,0.0,4088
71209,0,1,0.0,4089
71233,0,1,0.0,4090
71237,0,1,0.0,4091
71249,0,1,0.0,4092
71257,0,1,0.0,4093
71261,0,1,0.0,4094
71263,0,1,0.0,4095
71287,0,1,0.0,4096
71293,0,1,0.0,4097
71317,0,1,0.0,4098
71327,0,1,0.0,4099
71329,0,1,0.0,4100
71333,0,1,0.0,4101
71339,0,1,0.0,4102
71341,0,1,0.0,4103
71347,0,1,0.0,4104
71353,0,1,0.0,4105
71359,0,1,0.0,4106
71363,0,1,0.0,4107
71387,0,1,0.0,4108
71389,0,1,0.0,4109
71411,0,1,0.0,4110
71413,0,1,0.0,4111
71419,0,1,0.0,4112
71429,0,1,0.0,4113
71437,0,1,0.0,4114
71443,0,1,0.0,4115
71471,0,1,0.0,4116
71473,0,1,0.0,4117
71479,0,1,0.0,4118
71483,0,1,0.0,4119
71503,0,1,0.0,4120
71527,0,1,0.0,4121
71537,0,1,0.0,4122
71549,0,1,0.0,4123
71551,0,1,0.0,4124
71563,0,1,0.0,4125
71569,0,1,0.0,4126
71593,0,1,0.0,4127
71597,0,1,0.0,4128
71633,0,1,0.0,4129
71647,0,1,0.0,4130
71663,0,1,0.0,4131
71671,0,1,0.0,4132
71699,0,1,0.0,4133
71707,0,1,0.0,4134
71711,0,1,0.0,4135
71713,0,1,0.0,4136
71719,0,1,0.0,4137
71761,0,1,0.0,4138
71777,0,1,0.0,4139
71789,0,1,0.0,4140
71807,0,1,0.0,4141
71809,0,1,0.0,4142
71821,0,1,0.0,4143
71837,0,1,0.0,4144
71861,0,1,0.0,4145
71867,0,1,0.0,4146
71879,0,1,0.0,4147
71881,0,1,0.0,4148
71887,0,1,0.0,4149
71899,0,1,0.0,4150
71909,0,1,0.0,4151
71917,0,1,0.0,4152
71933,0,1,0.0,4153
71941,0,1,0.0,4154
71947,0,1,0.0,4155
71963,0,1,0.0,4156
71971,0,1,0.0,4157
71983,0,1,0.0,4158
71987,0,1,0.0,4159
71993,0,1,0.0,4160
72019,0,1,0.0,4161
72031,0,1,0.0,4162
72043,0,1,0.0,4163
72047,0,1,0.0,4164
72053,0,1,0.0,4165
72073,0,1,0.0,4166
72077,0,1,0.0,4167
72089,0,1,0.0,4168
72091,0,1,0.0,4169
72103,0,1,0.0,4170
72109,0,1,0.0,4171
72139,0,1,0.0,4172
72167,0,1,0.0,4173
72169,0,1,0.0,4174
72173,0,1,0.0,4175
72211,0,1,0.0,4176
72221,0,1,0.0,4177
72223,0,1,0.0,4178
72227,0,1,0.0,4179
72229,0,1,0.0,4180
72251,0,1,0.0,4181
72253,0,1,0.0,4182
72271,0,1,0.0,4183
72277,0,1,0.0,4184
72287,0,1,0.0,4185
72307,0,1,0.0,4186
72313,0,1,0.0,4187
72337,0,1,0.0,4188
72341,0,1,0.0,4189
72353,0,1,0.0,4190
72367,0,1,0.0,4191
72379,0,1,0.0,4192
72383,0,1,0.0,4193
72421,0,1,0.0,4194
72431,0,1,0.0,4195
72461,0,1,0.0,4196
72467,0,1,0.0,4197
72469,0,1,0.0,4198
72481,0,1,0.0,4199
72493,0,1,0.0,4200
72497,0,1,0.0,4201
72533,0,1,0.0,4202
72547,0,1,0.0,4203
72551,0,1,0.0,4204
72559,0,1,0.0,4205
72577,0,1,0.0,4206
72613,0,1,0.0,4207
72617,0,1,0.0,4208
72623,0,1,0.0,4209
72643,0,1,0.0,4210
72647,0,1,0.0,4211
72649,0,1,0.0,4212
72661,0,1,0.0,4213
72671,0,1,0.0,4214
72673,0,1,0.0,4215
72679,0,1,0.0,4216
72689,0,1,0.0,4217
72701,0,1,0.0,4218
72707,0,1,0.0,4219
72719,0,1,0.0,4220
72727,0,1,0.0,4221
72733,0,1,0.0,4222
72739,0,1,0.0,4223
72763,0,1,0.0,4224
72767,0,1,0.0,4225
72797,0,1,0.0,4226
72817,0,1,0.0,4227
72823,0,1,0.0,4228
72859,0,1,0.0,4229
72869,0,1,0.0,4230
72871,0,1,0.0,4231
72883,0,1,0.0,4232
72889,0,1,0.0,4233
72893,0,1,0.0,4234
72901,0,1,0.0,4235
72907,0,1,0.0,4236
72923,0,1,0.0,4237
72931,0,1,0.0,4238
72937,0,1,0.0,4239
72949,0,1,0.0,4240
72953,0,1,0.0,4241
72959,0,1,0.0,4242
72973,0,1,0.0,4243
72977,0,1,0.0,4244
72997,0,1,0.0,4245
73009,0,1,0.0,4246
73013,0,1,0.0,4247
73019,0,1,0.0,4248
73037,0,1,0.0,4249
73039,0,1,0.0,4250
73043,0,1,0.0,4251
73061,0,1,0.0,4252
73063,0,1,0.0,4253
73079,0,1,0.0,4254
73091,0,1,0.0,4255
73121,0,1,0.0,4256
73127,0,1,0.0,4257
73133,0,1,0.0,4258
73141,0,1,0.0,4259
73181,0,1,0.0,4260
73189,0,1,0.0,4261
73237,0,1,0.0,4262
73243,0,1,0.0,4263
73277,0,1,0.0,4264
73291,0,1,0.0,4265
73303,0,1,0.0,4266
73309,0,1,0.0,4267
73327,0,1,0.0,4268
73331,0,1,0.0,4269
73351,0,1,0.0,4270
73361,0,1,0.0,4271
73363,0,1,0.0,4272
73369,0,1,0.0,4273
73379,0,1,0.0,4274
73387,0,1,0.0,4275
73417,0,1,0.0,4276
73433,0,1,0.0,4277
73453,0,1,0.0,4278
73459,0,1,0.0,4279
73471,0,1,0.0,4280
73477,0,1,0.0,4281
73483,0,1,0.0,4282
73517,0,1,0.0,4283
73529,0,1,0.0,4284
73547,0,1,0.0,4285
73561,0,1,0.0,4286
73571,0,1,0.0,4287
73583,0,1,0.0,4288
73597,0,1,0.0,4289
73607,0,1,0.0,4290
73609,0,1,0.0,4291
73637,0,1,0.0,4292
73643,0,1,0.0,4293
73651,0,1,0.0,4294
73679,0,1,0.0,4295
73681,0,1,0.0,4296
73693,0,1,0.0,4297
73699,0,1,0.0,4298
73721,0,1,0.0,4299
73727,0,1,0.0,4300
73757,0,1,0.0,4301
73771,0,1,0.0,4302
73783,0,1,0.0,4303
73819,0,1,0.0,4304
73847,0,1,0.0,4305
73849,0,1,0.0,4306
73859,0,1,0.0,4307
73867,0,1,0.0,4308
73877,0,1,0.0,4309
73883,0,1,0.0,4310
73897,0,1,0.0,4311
73907,0,1,0.0,4312
73939,0,1,0.0,4313
73943,0,1,0.0,4314
73951,0,1,0.0,4315
73961,0,1,0.0,4316
73973,0,1,0.0,4317
73999,0,1,0.0,4318
74017,0,1,0.0,4319
74021,0,1,0.0,4320
74027,0,1,0.0,4321
74047,0,1,0.0,4322
74051,0,1,0.0,4323
74071,0,1,0.0,4324
74077,0,1,0.0,4325
74093,0,1,0.0,4326
74101,0,1,0.0,4327
74131,0,1,0.0,4328
74143,0,1,0.0,4329
74149,0,1,0.0,4330
74159,0,1,0.0,4331
74161,0,1,0.0,4332
74167,0,1,0.0,4333
74177,0,1,0.0,4334
74189,0,1,0.0,4335
74197,0,1,0.0,4336
74203,0,1,0.0,4337
74209,0,1,0.0,4338
74231,0,1,0.0,4339
74257,0,1,0.0,4340
74279,0,1,0.0,4341
74287,0,1,0.0,4342
74293,0,1,0.0,4343
74297,0,1,0.0,4344
74311,0,1,0.0,4345
74317,0,1,0.0,4346
74323,0,1,0.0,4347
74353,0,1,0.0,4348
74357,0,1,0.0,4349
74377,0,1,0.0,4350
74383,0,1,0.0,4351
74411,0,1,0.0,4352
74413,0,1,0.0,4353
74419,0,1,0.0,4354
74441,0,1,0.0,4355
74449,0,1,0.0,4356
74453,0,1,0.0,4357
74471,0,1,0.0,4358
74489,0,1,0.0,4359
74507,0,1,0.0,4360
74509,0,1,0.0,4361
74521,0,1,0.0,4362
74527,0,1,0.0,4363
74531,0,1,0.0,4364
74551,0,1,0.0,4365
74561,0,1,0.0,4366
74567,0,1,0.0,4367
74573,0,1,0.0,4368
74587,0,1,0.0,4369
74597,0,1,0.0,4370
74609,0,1,0.0,4371
74611,0,1,0.0,4372
74623,0,1,0.0,4373
74653,0,1,0.0,4374
74687,0,1,0.0,4375
74707,0,1,0.0,4376
74713,0,1,0.0,4377
74717,0,1,0.0,4378
74719,0,1,0.0,4379
74731,0,1,0.0,4380
74747,0,1,0.0,4381
74761,0,1,0.0,4382
74779,0,1,0.0,4383
74797,0,1,0.0,4384
74821,0,1,0.0,4385
74827,0,1,0.0,4386
74831,0,1,0.0,4387
74843,0,1,0.0,4388
74857,0,1,0.0,4389
74861,0,1,0.0,4390
74869,0,1,0.0,4391
74873,0,1,0.0,4392
74887,0,1,0.0,4393
74891,0,1,0.0,4394
74897,0,1,0.0,4395
74903,0,1,0.0,4396
74923,0,1,0.0,4397
74929,0,1,0.0,4398
74941,0,1,0.0,4399
74959,0,1,0.0,4400
75011,0,1,0.0,4401
75013,0,1,0.0,4402
75017,0,1,0.0,4403
75029,0,1,0.0,4404
75037,0,1,0.0,4405
75079,0,1,0.0,4406
75083,0,1,0.0,4407
75109,0,1,0.0,4408
75133,0,1,0.0,4409
75167,0,1,0.0,4410
75169,0,1,0.0,4411
75181,0,1,0.0,4412
75193,0,1,0.0,4413
75209,0,1,0.0,4414
75211,0,1,0.0,4415
75217,0,1,0.0,4416
75223,0,1,0.0,4417
75227,0,1,0.0,4418
75239,0,1,0.0,4419
75253,0,1,0.0,4420
75269,0,1,0.0,4421
75277,0,1,0.0,4422
75289,0,1,0.0,4423
75307,0,1,0.0,4424
75323,0,1,0.0,4425
75337,0,1,0.0,4426
75347,0,1,0.0,4427
75367,0,1,0.0,4428
75377,0,1,0.0,4429
75391,0,1,0.0,4430
75401,0,1,0.0,4431
75403,0,1,0.0,4432
75407,0,1,0.0,4433
75431,0,1,0.0,4434
75437,0,1,0.0,4435
75511,0,1,0.0,4436
75521,0,1,0.0,4437
75527,0,1,0.0,4438
75533,0,1,0.0,4439
75539,0,1,0.0,4440
75541,0,1,0.0,4441
75553,0,1,0.0,4442
75557,0,1,0.0,4443
75571,0,1,0.0,4444
75577,0,1,0.0,4445
75583,0,1,0.0,4446
75611,0,1,0.0,4447
75617,0,1,0.0,4448
75619,0,1,0.0,4449
75629,0,1,0.0,4450
75641,0,1,0.0,4451
75653,0,1,0.0,4452
75659,0,1,0.0,4453
75679,0,1,0.0,4454
75683,0,1,0.0,4455
75703,0,1,0.0,4456
75707,0,1,0.0,4457
75709,0,1,0.0,4458
75721,0,1,0.0,4459
75731,0,1,0.0,4460
75743,0,1,0.0,4461
75767,0,1,0.0,4462
75773,0,1,0.0,4463
75781,0,1,0.0,4464
75787,0,1,0.0,4465
75793,0,1,0.0,4466
75797,0,1,0.0,4467
75853,0,1,0.0,4468
75869,0,1,0.0,4469
75883,0,1,0.0,4470
75913,0,1,0.0,4471
75931,0,1,0.0,4472
75937,0,1,0.0,4473
75967,0,1,0.0,4474
75979,0,1,0.0,4475
75989,0,1,0.0,4476
75991,0,1,0.0,4477
75997,0,1,0.0,4478
76003,0,1,0.0,4479
76039,0,1,0.0,4480
76079,0,1,0.0,4481
76081,0,1,0.0,4482
76099,0,1,0.0,4483
76103,0,1,0.0,4484
76123,0,1,0.0,4485
76129,0,1,0.0,4486
76147,0,1,0.0,4487
76157,0,1,0.0,4488
76159,0,1,0.0,4489
76163,0,1,0.0,4490
76207,0,1,0.0,4491
76213,0,1,0.0,4492
76231,0,1,0.0,4493
76243,0,1,0.0,4494
76249,0,1,0.0,4495
76253,0,1,0.0,4496
76261,0,1,0.0,4497
76289,0,1,0.0,4498
76303,0,1,0.0,4499
76333,0,1,0.0,4500
76343,0,1,0.0,4501
76367,0,1,0.0,4502
76369,0,1,0.0,4503
76379,0,1,0.0,4504
76387,0,1,0.0,4505
76403,0,1,0.0,4506
76423,0,1,0.0,4507
76441,0,1,0.0,4508
76463,0,1,0.0,4509
76471,0,1,0.0,4510
76481,0,1,0.0,4511
76487,0,1,0.0,4512
76493,0,1,0.0,4513
76507,0,1,0.0,4514
76511,0,1,0.0,4515
76519,0,1,0.0,4516
76537,0,1,0.0,4517
76541,0,1,0.0,4518
76543,0,1,0.0,4519
76561,0,1,0.0,4520
76579,0,1,0.0,4521
76597,0,1,0.0,4522
76603,0,1,0.0,4523
76607,0,1,0.0,4524
76631,0,1,0.0,4525
76649,0,1,0.0,4526
76651,0,1,0.0,4527
76667,0,1,0.0,4528
76673,0,1,0.0,4529
76697,0,1,0.0,4530
76717,0,1,0.0,4531
76733,0,1,0.0,4532
76753,0,1,0.0,4533
76757,0,1,0.0,4534
76771,0,1,0.0,4535
76777,0,1,0.0,4536
76801,0,1,0.0,4537
76819,0,1,0.0,4538
76829,0,1,0.0,4539
76831,0,1,0.0,4540
76837,0,1,0.0,4541
76847,0,1,0.0,4542
76873,0,1,0.0,4543
76883,0,1,0.0,4544
76907,0,1,0.0,4545
76913,0,1,0.0,4546
76919,0,1,0.0,4547
76949,0,1,0.0,4548
76961,0,1,0.0,4549
76963,0,1,0.0,4550
76991,0,1,0.0,4551
77003,0,1,0.0,4552
77017,0,1,0.0,4553
77023,0,1,0.0,4554
77029,0,1,0.0,4555
77041,0,1,0.0,4556
77047,0,1,0.0,4557
77069,0,1,0.0,4558
77081,0,1,0.0,4559
77093,0,1,0.0,4560
77101,0,1,0.0,4561
77137,0,1,0.0,4562
77141,0,1,0.0,4563
77153,0,1,0.0,4564
77167,0,1,0.0,4565
77171,0,1,0.0,4566
77191,0,1,0.0,4567
77201,0,1,0.0,4568
77213,0,1,0.0,4569
77237,0,1,0.0,4570
77239,0,1,0.0,4571
77249,0,1,0.0,4572
77263,0,1,0.0,4573
77267,0,1,0.0,4574
77269,0,1,0.0,4575
77279,0,1,0.0,4576
77291,0,1,0.0,4577
77317,0,1,0.0,4578
77323,0,1,0.0,4579
77339,0,1,0.0,4580
77347,0,1,0.0,4581
77351,0,1,0.0,4582
77359,0,1,0.0,4583
77369,0,1,0.0,4584
77377,0,1,0.0,4585
77383,0,1,0.0,4586
77417,0,1,0.0,4587
77419,0,1,0.0,4588
77431,0,1,0.0,4589
77447,0,1,0.0,4590
77477,0,1,0.0,4591
77479,0,1,0.0,4592
77489,0,1,0.0,4593
77491,0,1,0.0,4594
77509,0,1,0.0,4595
77521,0,1,0.0,4596
77527,0,1,0.0,4597
77549,0,1,0.0,4598
77551,0,1,0.0,4599
77557,0,1,0.0,4600
77563,0,1,0.0,4601
77569,0,1,0.0,4602
77573,0,1,0.0,4603
77587,0,1,0.0,4604
77591,0,1,0.0,4605
77611,0,1,0.0,4606
77617,0,1,0.0,4607
77621,0,1,0.0,4608
77641,0,1,0.0,4609
77647,0,1,0.0,4610
77659,0,1,0.0,4611
77681,0,1,0.0,4612
77687,0,1,0.0,4613
77689,0,1,0.0,4614
77713,0,1,0.0,4615
77719,0,1,0.0,4616
77723,0,1,0.0,4617
77731,0,1,0.0,4618
77743,0,1,0.0,4619
77747,0,1,0.0,4620
77761,0,1,0.0,4621
77773,0,1,0.0,4622
77783,0,1,0.0,4623
77797,0,1,0.0,4624
77801,0,1,0.0,4625
77839,0,1,0.0,4626
77863,0,1,0.0,4627
77867,0,1,0.0,4628
77893,0,1,0.0,4629
77899,0,1,0.0,4630
77929,0,1,0.0,4631
77933,0,1,0.0,4632
77951,0,1,0.0,4633
77969,0,1,0.0,4634
77977,0,1,0.0,4635
77983,0,1,0.0,4636
77999,0,1,0.0,4637
78007,0,1,0.0,4638
78017,0,1,0.0,4639
78031,0,1,0.0,4640
78041,0,1,0.0,4641
78049,0,1,0.0,4642
78079,0,1,0.0,4643
78101,0,1,0.0,4644
78121,0,1,0.0,4645
78137,0,1,0.0,4646
78139,0,1,0.0,4647
78157,0,1,0.0,4648
78163,0,1,0.0,4649
78167,0,1,0.0,4650
78179,0,1,0.0,4651
78191,0,1,0.0,4652
78193,0,1,0.0,4653
78203,0,1,0.0,4654
78229,0,1,0.0,4655
78241,0,1,0.0,4656
78259,0,1,0.0,4657
78277,0,1,0.0,4658
78283,0,1,0.0,4659
78301,0,1,0.0,4660
78307,0,1,0.0,4661
78317,0,1,0.0,4662
78347,0,1,0.0,4663
78367,0,1,0.0,4664
78401,0,1,0.0,4665
78427,0,1,0.0,4666
78437,0,1,0.0,4667
78439,0,1,0.0,4668
78467,0,1,0.0,4669
78479,0,1,0.0,4670
78487,0,1,0.0,4671
78497,0,1,0.0,4672
78511,0,1,0.0,4673
78517,0,1,0.0,4674
78539,0,1,0.0,4675
78541,0,1,0.0,4676
78553,0,1,0.0,4677
78569,0,1,0.0,4678
78571,0,1,0.0,4679
78577,0,1,0.0,4680
78583,0,1,0.0,4681
78593,0,1,0.0,4682
78607,0,1,0.0,4683
78643,0,1,0.0,4684
78649,0,1,0.0,4685
78691,0,1,0.0,4686
78697,0,1,0.0,4687
78707,0,1,0.0,4688
78721,0,1,0.0,4689
78737,0,1,0.0,4690
78781,0,1,0.0,4691
78787,0,1,0.0,4692
78791,0,1,0.0,4693
78797,0,1,0.0,4694
78803,0,1,0.0,4695
78809,0,1,0.0,4696
78823,0,1,0.0,4697
78853,0,1,0.0,4698
78857,0,1,0.0,4699
78877,0,1,0.0,4700
78887,0,1,0.0,4701
78889,0,1,0.0,4702
78893,0,1,0.0,4703
78901,0,1,0.0,4704
78919,0,1,0.0,4705
78929,0,1,0.0,4706
78941,0,1,0.0,4707
78977,0,1,0.0,4708
78979,0,1,0.0,4709
78989,0,1,0.0,4710
79031,0,1,0.0,4711
79039,0,1,0.0,4712
79043,0,1,0.0,4713
79063,0,1,0.0,4714
79087,0,1,0.0,4715
79103,0,1,0.0,4716
79111,0,1,0.0,4717
79133,0,1,0.0,4718
79139,0,1,0.0,4719
79147,0,1,0.0,4720
79153,0,1,0.0,4721
79159,0,1,0.0,4722
79187,0,1,0.0,4723
79193,0,1,0.0,4724
79201,0,1,0.0,4725
79229,0,1,0.0,4726
79231,0,1,0.0,4727
79241,0,1,0.0,4728
79273,0,1,0.0,4729
79279,0,1,0.0,4730
79301,0,1,0.0,4731
79309,0,1,0.0,4732
79319,0,1,0.0,4733
79333,0,1,0.0,4734
79337,0,1,0.0,4735
79357,0,1,0.0,4736
79367,0,1,0.0,4737
79393,0,1,0.0,4738
79397,0,1,0.0,4739
79399,0,1,0.0,4740
79411,0,1,0.0,4741
79423,0,1,0.0,4742
79427,0,1,0.0,4743
79451,0,1,0.0,4744
79481,0,1,0.0,4745
79493,0,1,0.0,4746
79531,0,1,0.0,4747
79537,0,1,0.0,4748
79549,0,1,0.0,4749
79561,0,1,0.0,4750
79579,0,1,0.0,4751
79601,0,1,0.0,4752
79609,0,1,0.0,4753
79621,0,1,0.0,4754
79627,0,1,0.0,4755
79631,0,1,0.0,4756
79633,0,1,0.0,4757
79657,0,1,0.0,4758
79669,0,1,0.0,4759
79687,0,1,0.0,4760
79691,0,1,0.0,4761
79693,0,1,0.0,4762
79697,0,1,0.0,4763
79699,0,1,0.0,4764
79757,0,1,0.0,4765
79777,0,1,0.0,4766
79801,0,1,0.0,4767
79813,0,1,0.0,4768
79817,0,1,0.0,4769
79823,0,1,0.0,4770
79829,0,1,0.0,4771
79843,0,1,0.0,4772
